name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
Lenc15	-74.0129395587692	-28.99011131066132	-12.423927560554516	3.5 mm	47	Lenc15	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	1.0	27.0	0.0	-66.0	-17.5	-27.5	-74.0129395587692	-28.99011131066132	-12.423927560554516	195.0	156.5	146.5	-49.32003402709961	2.303430318832397	-46.72193145751953	-41.127532958984375	-16.69160270690918	-44.81427764892578	-68.78034210205078	3.4794921875	-30.267539978027344	sub-08 Lenc15
Lenc16	-76.02656526876925	-31.845911490661308	-10.525702870554513	3.5 mm	48	Lenc16	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-67.92	-20.81	-27.22	-76.02656526876925	-31.845911490661308	-10.525702870554513	196.92	156.22	149.81	-49.58988571166992	-0.8711828589439392	-46.21268844604492	-41.18231201171875	-20.60625648498535	-42.39947891235352	-70.70034210205077	0.1694921874999977	-29.987539978027343	sub-08 Lenc16
Lins1	-47.00929905876925	11.643379689338689	-19.509123060554487	3.5 mm	49	Lins1	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-40.0	21.0	-14.5	-47.00929905876925	11.643379689338689	-19.509123060554487	169.0	143.5	108.0	-24.643844604492188	61.909969329833984	-30.45394897460937	-20.799022674560547	29.952037811279297	-54.49557495117188	-42.78034210205078	41.9794921875	-17.267539978027344	sub-08 Lins1
Lins2	-45.41297355876921	11.930444189338672	-16.702566560554487	3.5 mm	50	Lins2	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-38.5	20.0	-12.0	-45.41297355876921	11.930444189338672	-16.702566560554487	167.5	141.0	109.0	-5.756042003631592	57.15325546264648	-9.864422798156738	-21.84457015991211	29.06817054748535	-53.39989471435547	-41.28034210205078	40.9794921875	-14.767539978027344	sub-08 Lins2
Lins3	-43.84207605876921	12.666674689338691	-12.974478060554532	3.5 mm	51	Lins3	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-37.0	19.0	-8.5	-43.84207605876921	12.666674689338691	-12.974478060554532	166.0	137.5	110.0	-6.355454444885254	58.019775390625	-6.320531368255615	-8.354691505432129	45.25626373291016	-43.86516189575195	-39.78034210205078	39.9794921875	-11.267539978027344	sub-08 Lins3
Lins4	-42.25838580876919	13.06994618933868	-9.352388810554489	3.5 mm	52	Lins4	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-35.5	17.75	-5.25	-42.25838580876919	13.06994618933868	-9.352388810554489	164.5	134.25	111.25	-7.367043018341064	58.15071868896485	-2.8228371143341064	-9.162007331848145	45.55335998535156	-41.21720123291016	-38.28034210205078	38.7294921875	-8.017539978027344	sub-08 Lins4
Lins5	-40.6705271157692	13.47105130133869	-6.120258061554523	3.5 mm	53	Lins5	ctx-lh-insula	1035	GM	L	sEEG	insula	36	Insula	G_insular_short	18	Short insular gyri	Ventral Attention	5	17Networks_7	8	1.0	26.0	0.0	-34.0	16.667	-2.333	-40.6705271157692	13.47105130133869	-6.120258061554523	163.0	131.333	112.333	-8.822060585021973	55.293453216552734	-1.339877963066101	-9.761232376098633	45.84016799926758	-38.54340362548828	-36.78034210205078	37.6464921875	-5.100539978027342	sub-08 Lins5
Lins6	-39.6359590587692	14.186010689338689	-3.1742410605544933	3.5 mm	54	Lins6	ctx-lh-insula	1035	GM	L	sEEG	insula	36	Insula	S_circular_insula_sup	50	Superior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	27.0	0.0	-33.0	16.0	0.5	-39.6359590587692	14.186010689338689	-3.1742410605544933	162.0	128.5	113.0	-8.539665222167969	59.1015853881836	1.870402812957764	-9.92487621307373	46.97162628173828	-36.41257858276367	-35.78034210205078	36.9794921875	-2.267539978027344	sub-08 Lins6
Lins7	-37.9306270587692	14.389495689338688	-0.083525060554507	3.5 mm	55	Lins7	ctx-lh-insula	1035	GM	L	sEEG	insula	36	Insula	S_circular_insula_sup	50	Superior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	26.0	0.0	-31.4	14.8	3.2	-37.9306270587692	14.389495689338688	-0.083525060554507	160.4	125.8	114.2	-9.687466621398926	58.3370246887207	4.451629161834717	-10.670059204101562	45.92692184448242	-33.21821212768555	-34.18034210205079	35.77949218750001	0.4324600219726591	sub-08 Lins7
Lins8	-36.464410115769255	14.990387301338686	3.6799789384455153	3.5 mm	56	Lins8	ctx-lh-parsopercularis	1018	GM	L	sEEG	insula	36	Insula	S_circular_insula_sup	50	Superior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	1.0	25.0	0.0	-30.0	13.667	6.667	-36.464410115769255	14.990387301338686	3.6799789384455153	159.0	122.333	115.333	-10.795209884643556	57.7703971862793	6.793526649475098	-19.89425277709961	45.30582427978516	-12.44064235687256	-32.78034210205078	34.6464921875	3.899460021972658	sub-08 Lins8
Lins9	-21.89603348736921	23.65318055153868	41.381123478845495	3.5 mm	57	Lins9	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	S_front_sup	55	Superior frontal sulcus	Default	8	17Networks_16	17	0.6923077	22.0	4.0	-16.0	4.667	42.6667	-21.89603348736921	23.65318055153868	41.381123478845495	145.0	86.3333	124.333	10.04755687713623	43.92584609985352	89.87299346923828	9.304489135742188	66.63853454589844	40.67691421508789	-18.78034210205078	25.6464921875	39.89916002197266	sub-08 Lins9
Lins10	-20.88690105876921	24.81744068933868	45.24894893944549	3.5 mm	58	Lins10	Left-Cerebral-White-Matter	2	GM	L	sEEG	superiorfrontal	29	Frontal	S_front_sup	55	Superior frontal sulcus	Default	8	17Networks_16	17	-0.3846154	8.0	18.0	-15.0	4.0	46.5	-20.88690105876921	24.81744068933868	45.24894893944549	144.0	82.5	125.0	12.48455047607422	41.93075942993164	91.82208251953124	11.233851432800291	65.64140319824219	42.66057205200195	-17.78034210205078	24.9794921875	43.732460021972656	sub-08 Lins10
Lins11	-19.84800705876924	25.313481689338687	48.51454093944551	3.5 mm	59	Lins11	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-14.0	3.0	49.5	-19.84800705876924	25.313481689338687	48.51454093944551	143.0	79.5	126.0	13.971272468566896	39.94522476196289	92.97295379638672	12.509200096130373	63.0449104309082	45.18151092529297	-16.78034210205078	23.9794921875	46.732460021972656	sub-08 Lins11
Lins12	-18.830522487369223	26.473139551538694	51.601896478845504	3.5 mm	60	Lins12	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-13.0	2.667	52.6667	-18.830522487369223	26.473139551538694	51.601896478845504	142.0	76.3333	126.333	23.61548614501953	30.95909881591797	98.16604614257812	18.476959228515625	62.33015441894531	48.67783737182617	-15.78034210205078	23.6464921875	49.89916002197266	sub-08 Lins12
Lins13	-17.821390058769197	27.637399689338693	55.46972193944549	3.5 mm	61	Lins13	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	0.5384615	20.0	6.0	-12.0	2.0	56.5	-17.821390058769197	27.637399689338693	55.46972193944549	141.0	72.5	127.0	24.16862869262696	30.88937187194824	98.28390502929688	18.54154586791992	59.82610321044922	50.20767211914063	-14.78034210205078	22.9794921875	53.732460021972656	sub-08 Lins13
Lins14	-16.782496058769226	28.133440689338684	58.73531393944549	3.5 mm	62	Lins14	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	0.6296296	22.0	5.0	-11.0	1.0	59.5	-16.782496058769226	28.133440689338684	58.73531393944549	140.0	69.5	128.0	25.46044158935547	32.864349365234375	98.49118041992188	18.940933227539062	56.69655227661133	52.10420608520508	-13.78034210205078	21.9794921875	56.732460021972656	sub-08 Lins14
Lins15	-15.765011487369236	29.29309855153868	61.82266947884549	3.5 mm	63	Lins15	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	1.0	26.0	0.0	-10.0	0.667	62.6667	-15.765011487369236	29.29309855153868	61.82266947884549	139.0	66.3333	128.333	28.0732536315918	33.067535400390625	98.63524627685548	20.02430725097656	55.82550048828125	52.83365249633789	-12.78034210205078	21.6464921875	59.89916002197266	sub-08 Lins15
Lins16	-14.730451058769232	30.008192689338685	64.76896293944549	3.5 mm	64	Lins16	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-9.0	0.0	65.5	-14.730451058769232	30.008192689338685	64.76896293944549	138.0	63.5	129.0	29.939117431640625	34.84189224243164	98.5901336669922	23.64658737182617	60.99213409423828	49.638946533203125	-11.78034210205078	20.9794921875	62.732460021972656	sub-08 Lins16
Lcin1	-12.496925558769192	48.15746718933869	51.067249439445504	3.5 mm	65	Lcin1	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	1.0	20.0	0.0	-6.5	22.0	62.5	-12.496925558769192	48.15746718933869	51.067249439445504	135.5	66.5	107.0	30.534046173095703	66.48997497558594	95.09852600097656	21.90439987182617	81.84086608886719	34.06955337524414	-9.28034210205078	42.9794921875	59.732460021972656	sub-08 Lcin1
Lcin2	-12.107281058769216	48.08432568933871	45.35869693944548	3.5 mm	66	Lcin2	Left-Cerebral-White-Matter	2	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	-0.4074074	8.0	19.0	-6.2	24.4	57.6	-12.107281058769216	48.08432568933871	45.35869693944548	135.2	71.4	104.6	29.47420120239257	75.897705078125	92.94808197021484	21.15069580078125	84.95203399658203	31.05254173278809	-8.98034210205077	45.379492187500006	54.83246002197265	sub-08 Lcin2
Lcin3	-12.016959132369236	48.09508098053867	40.14547149184549	3.5 mm	67	Lcin3	Left-Cerebral-White-Matter	2	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	-0.6296296	5.0	22.0	-6.167	26.667	53.1667	-12.016959132369236	48.09508098053867	40.14547149184549	135.167	75.8333	102.333	27.963512420654297	76.41500854492188	92.75921630859376	20.472915649414062	89.30744171142578	26.34924697875977	-8.947342102050783	47.6464921875	50.39916002197266	sub-08 Lcin3
Lcin4	-11.780758353069244	48.2827576281387	34.36533913954548	3.5 mm	68	Lcin4	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-6.0	29.3333	48.3333	-11.780758353069244	48.2827576281387	34.36533913954548	135.0	80.6667	99.6667	38.19479751586914	80.19938659667969	83.6195068359375	18.893207550048828	93.84102630615234	20.64333724975586	-8.780342102050781	50.31279218750001	45.56576002197265	sub-08 Lcin4
Lcin5	-11.453911058769222	48.14829493933867	29.6496874394455	3.5 mm	69	Lcin5	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-5.75	31.25	44.25	-11.453911058769222	48.14829493933867	29.6496874394455	134.75	84.75	97.75	38.64902877807617	89.17002868652344	77.6649169921875	27.91640853881836	90.04981231689453	17.6585750579834	-8.530342102050781	52.2294921875	41.482460021972656	sub-08 Lcin5
Lcin6	-11.127221264469227	48.23058425053868	24.224502239345497	3.5 mm	70	Lcin6	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	0.1851852	16.0	11.0	-5.5	33.6667	39.6667	-11.127221264469227	48.23058425053868	24.224502239345497	134.5	89.3333	95.3333	39.58934020996094	91.2997055053711	73.06029510498047	28.674461364746094	92.53948974609376	10.265557289123535	-8.280342102050781	54.64619218749999	36.89916002197266	sub-08 Lcin6
Lcin7	-10.746940658769203	48.379893089338665	18.664621739445494	3.5 mm	71	Lcin7	Left-Cerebral-White-Matter	2	GM	L	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Default	8	17Networks_17	18	-0.6296296	5.0	22.0	-5.2	36.2	35.0	-10.746940658769203	48.379893089338665	18.664621739445494	134.2	94.0	92.8	39.64822769165039	92.63480377197266	71.97618865966797	29.17974090576172	94.7097625732422	2.346729755401612	-7.98034210205077	57.17949218749999	32.232460021972656	sub-08 Lcin7
Lcin8	-10.47383655876922	48.395029689338685	13.37408943944547	3.5 mm	72	Lcin8	Left-Cerebral-White-Matter	2	GM	L	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Default	8	17Networks_16	17	-0.7777778	3.0	24.0	-5.0	38.5	30.5	-10.47383655876922	48.395029689338685	13.37408943944547	134.0	98.5	90.5	40.952144622802734	103.46980285644533	54.10371017456055	30.538482666015625	91.99739074707033	-2.294488906860352	-7.780342102050781	59.4794921875	27.732460021972656	sub-08 Lcin8
Lcin9	-9.98290845876923	48.50310968933867	7.800435939445492	3.5 mm	73	Lcin9	ctx-lh-superiorfrontal	1028	GM	L	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Default	8	17Networks_16	17	0.2173913	14.0	9.0	-4.6	41.0	25.8	-9.98290845876923	48.50310968933867	7.800435939445492	133.6	103.2	88.0	40.6310920715332	108.78449249267578	48.71928024291992	30.192832946777344	95.71854400634766	-13.187783241271973	-7.380342102050776	61.9794921875	23.032460021972653	sub-08 Lcin9
Lcin10	-9.275726724669228	48.57494687833868	2.525130679945505	3.5 mm	74	Lcin10	ctx-lh-rostralanteriorcingulate	1026	GM	L	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Default	8	17Networks_16	17	0.75	21.0	3.0	-4.0	43.3333	21.333	-9.275726724669228	48.57494687833868	2.525130679945505	133.0	107.667	85.6667	40.912139892578125	110.95874786376952	42.56691360473633	31.7287826538086	91.27147674560548	-18.06448745727539	-6.780342102050781	64.31279218750001	18.56546002197265	sub-08 Lcin10
Lcin11	-9.006011858769227	48.63570128933867	-2.594937860554495	3.5 mm	75	Lcin11	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-3.8	45.6	17.0	-9.006011858769227	48.63570128933867	-2.594937860554495	132.8	112.0	83.4	41.6767692565918	111.0488510131836	35.16022872924805	29.05171203613281	96.9181137084961	-27.493179321289062	-6.580342102050793	66.5794921875	14.232460021972656	sub-08 Lcin11
Lcin12	-8.360615558769211	48.97069693933868	-8.058396060554514	3.5 mm	76	Lcin12	Left-Cerebral-White-Matter	2	GM	L	sEEG	medialorbitofrontal	15	Frontal	S_suborbital	71	Suborbital sulcus (sulcus rostrales, supraorbital sulcus)	Default	8	17Networks_16	17	-0.6296296	5.0	22.0	-3.25	48.25	12.5	-8.360615558769211	48.97069693933868	-8.058396060554514	132.25	116.5	80.75	41.31638717651367	114.47694396972656	26.50682830810547	30.14215850830078	91.6208953857422	-33.18411636352539	-6.030342102050781	69.2294921875	9.732460021972656	sub-08 Lcin12
Lcin13	-8.031752558769227	48.943260689338686	-13.323878560554505	3.5 mm	77	Lcin13	Unknown	0	GM	L	sEEG	medialorbitofrontal	15	Frontal	S_suborbital	71	Suborbital sulcus (sulcus rostrales, supraorbital sulcus)	Default	8	17Networks_16	17	0.7	17.0	3.0	-3.0	50.5	8.0	-8.031752558769227	48.943260689338686	-13.323878560554505	132.0	121.0	78.5	40.24602508544922	115.71844482421876	19.79893684387207	27.73617935180664	92.2253875732422	-38.291900634765625	-5.780342102050781	71.4794921875	5.232460021972656	sub-08 Lcin13
Lcin14	-7.325417258769221	49.0157990893387	-18.52087326055453	3.5 mm	78	Lcin14	Left-Cerebral-White-Matter	2	GM	L	sEEG	medialorbitofrontal	15	Frontal	G_rectus	31	Straight gyrus, Gyrus rectus	Default	8	17Networks_10	11	-0.1111111	12.0	15.0	-2.4	52.8	3.6	-7.325417258769221	49.0157990893387	-18.52087326055453	131.4	125.4	76.2	37.72452926635742	117.754150390625	13.74761199951172	26.53446578979492	91.19636535644533	-40.7778205871582	-5.180342102050787	73.77949218750001	0.8324600219726506	sub-08 Lcin14
Lcin15	-6.651707079669222	49.12839044933868	-24.172259333054512	3.5 mm	79	Lcin15	Left-Cerebral-White-Matter	2	GM	L	sEEG	medialorbitofrontal	15	Frontal	S_orbital_med-olfact	64	Medial orbital sulcus (olfactory sulcus)	Limbic	6	17Networks_10	11	-0.3333333	9.0	18.0	-1.833	55.3333	-1.167	-6.651707079669222	49.12839044933868	-24.172259333054512	130.833	130.167	73.6667	34.04624557495117	114.4677963256836	3.8248250484466553	22.18234634399414	89.18267059326172	-45.00674057006836	-4.61334210205078	76.31279218750001	-3.934539978027345	sub-08 Lcin15
Lcin16	-6.008581243869202	49.14713559033869	-28.67398565605449	3.5 mm	80	Lcin16	ctx-lh-medialorbitofrontal	1014	GM	L	sEEG	medialorbitofrontal	15	Frontal	S_orbital_med-olfact	64	Medial orbital sulcus (olfactory sulcus)	Limbic	6	17Networks_10	11	0.8947368	18.0	1.0	-1.286	57.2857	-5.0	-6.008581243869202	49.14713559033869	-28.67398565605449	130.286	134.0	71.7143	33.6849250793457	115.48690795898438	5.026290893554688	22.72786331176757	89.07942199707031	-44.83494567871094	-4.066342102050783	78.26519218750002	-7.767539978027344	sub-08 Lcin16
LAMY1	-27.87469455876922	-4.024783310661306	-23.82871656055454	3.5 mm	81	LAMY1	Left-Amygdala	18	WM	L	sEEG	Left-Amygdala	Left-Amygdala	Left-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-23.0	8.5	-26.0	-27.87469455876922	-4.024783310661306	-23.82871656055454	152.0	155.0	120.5	8.329451560974121	47.06208038330078	-35.25161361694336	-0.1491759419441223	28.806486129760746	-60.98843383789063	-25.78034210205078	29.4794921875	-28.767539978027344	sub-08 LAMY1
LAMY2	-31.15587105876924	-3.677087310661321	-24.087867060554515	3.5 mm	82	LAMY2	Left-Amygdala	18	WM	L	sEEG	Left-Amygdala	Left-Amygdala	Left-Amygdala	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-26.0	9.0	-26.0	-31.15587105876924	-3.677087310661321	-24.087867060554515	155.0	155.0	120.0	3.675158977508545	47.239139556884766	-38.6822509765625	2.285020589828491	25.978710174560547	-59.50167465209961	-28.78034210205078	29.9794921875	-28.767539978027344	sub-08 LAMY2
LAMY3	-34.424176058769234	-3.770726310661317	-24.098250060554506	3.5 mm	83	LAMY3	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-29.0	9.0	-26.0	-34.424176058769234	-3.770726310661317	-24.098250060554506	158.0	155.0	120.0	3.675158977508545	47.239139556884766	-38.6822509765625	3.412971258163452	22.23523712158203	-58.77302932739258	-31.78034210205078	29.9794921875	-28.767539978027344	sub-08 LAMY3
LAMY4	-38.78191605876924	-3.895578310661321	-24.11209406055451	3.5 mm	84	LAMY4	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-33.0	9.0	-26.0	-38.78191605876924	-3.895578310661321	-24.11209406055451	162.0	155.0	120.0	3.675158977508545	47.239139556884766	-38.6822509765625	-14.563790321350098	34.782501220703125	-47.76041030883789	-35.78034210205078	29.9794921875	-28.767539978027344	sub-08 LAMY4
LAMY5	-42.024793058769234	-4.438383310661308	-25.044009060554487	3.5 mm	85	LAMY5	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-36.0	9.0	-27.0	-42.024793058769234	-4.438383310661308	-25.044009060554487	165.0	156.0	120.0	-16.51468276977539	47.904632568359375	-20.474437713623047	-16.150856018066406	33.07360076904297	-47.076778411865234	-38.78034210205078	29.9794921875	-29.767539978027344	sub-08 LAMY5
LAMY6	-46.38253305876924	-4.563235310661312	-25.057853060554493	3.5 mm	86	LAMY6	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-40.0	9.0	-27.0	-46.38253305876924	-4.563235310661312	-25.057853060554493	169.0	156.0	120.0	-40.66160202026367	46.75840759277344	-39.15597152709961	-34.51795196533203	16.299009323120117	-52.6036262512207	-42.78034210205078	29.9794921875	-29.767539978027344	sub-08 LAMY6
LAMY7	-49.65083805876924	-4.656874310661308	-25.06823606055451	3.5 mm	87	LAMY7	ctx-lh-superiortemporal	1030	GM	L	sEEG	superiortemporal	31	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	1.0	27.0	0.0	-43.0	9.0	-27.0	-49.65083805876924	-4.656874310661308	-25.06823606055451	172.0	156.0	120.0	-40.66160202026367	46.75840759277344	-39.15597152709961	-34.51795196533203	16.299009323120117	-52.6036262512207	-45.78034210205078	29.9794921875	-29.767539978027344	sub-08 LAMY7
LAMY8	-54.00868295376921	-4.637369478661327	-25.554629371554483	3.5 mm	88	LAMY8	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	1.0	21.0	0.0	-47.0	9.333	-27.333	-54.00868295376921	-4.637369478661327	-25.554629371554483	176.0	156.333	119.667	-40.96477127075195	45.49311447143555	-43.098575592041016	-35.00698471069336	15.274321556091309	-53.88358688354492	-49.78034210205078	30.3124921875	-30.100539978027346	sub-08 LAMY8
LAMY9	-58.34089005876922	-5.355744310661308	-26.017456060554508	3.5 mm	89	LAMY9	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	0.4074074	19.0	8.0	-51.0	9.0	-28.0	-58.34089005876922	-5.355744310661308	-26.017456060554508	180.0	157.0	120.0	-41.81175994873047	42.28806686401367	-45.68391799926758	-35.18765640258789	12.036863327026367	-58.56300735473633	-53.78034210205078	29.9794921875	-30.767539978027344	sub-08 LAMY9
LAMY10	-61.622066558769205	-5.008048310661323	-26.276606560554512	3.5 mm	90	LAMY10	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.7777778	3.0	24.0	-54.0	9.5	-28.0	-61.622066558769205	-5.008048310661323	-26.276606560554512	183.0	157.0	119.5	-41.78210067749024	41.526329040527344	-46.66814422607422	-34.83720779418945	12.763263702392578	-58.88421249389648	-56.78034210205078	30.4794921875	-30.767539978027344	sub-08 LAMY10
LAMY11	-65.96703995376922	-5.429878478661323	-26.5142323715545	3.5 mm	91	LAMY11	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	0.8518519	25.0	2.0	-58.0	9.333	-28.333	-65.96703995376922	-5.429878478661323	-26.5142323715545	187.0	157.333	119.667	-41.330604553222656	39.90898132324219	-49.045066833496094	-35.18765640258789	12.036863327026367	-58.56300735473633	-60.78034210205078	30.3124921875	-31.100539978027346	sub-08 LAMY11
LAMY12	-69.58116633276921	-5.833505129661319	-27.140429728554523	3.5 mm	92	LAMY12	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-61.333	9.333	-29.0	-69.58116633276921	-5.833505129661319	-27.140429728554523	190.333	158.0	119.667	-41.52865982055664	39.14583587646485	-49.19470977783203	-34.907840728759766	12.18206787109375	-59.1640739440918	-64.11334210205078	30.3124921875	-31.767539978027344	sub-08 LAMY12
LAMY13	-71.28634005876921	-8.843138310661303	-27.828514060554483	3.5 mm	93	LAMY13	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-63.0	7.0	-31.0	-71.28634005876921	-8.843138310661303	-27.828514060554483	192.0	160.0	122.0	-41.6154670715332	37.87682342529297	-49.82820892333984	-35.40499496459961	9.555152893066406	-59.55024719238281	-65.78034210205078	27.9794921875	-33.767539978027344	sub-08 LAMY13
LAMY14	-71.75414355876924	-11.07325081066132	-27.756706560554505	3.5 mm	94	LAMY14	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-63.5	5.0	-32.0	-71.75414355876924	-11.07325081066132	-27.756706560554505	192.5	161.0	124.0	-44.2822151184082	27.16354179382324	-50.322208404541016	-35.784542083740234	7.411145210266113	-59.57077026367188	-66.28034210205078	25.9794921875	-34.767539978027344	sub-08 LAMY14
LAMY15	-78.6633903387692	-9.201312517661291	-27.73050287455453	3.5 mm	95	LAMY15	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-69.775	6.817	-30.967	-78.6633903387692	-9.201312517661291	-27.73050287455453	198.775	159.967	122.183	-41.6718978881836	37.1078987121582	-50.18008041381836	-35.72996520996094	8.78045654296875	-59.19004440307617	-72.55534210205079	27.796492187500007	-33.73453997802736	sub-08 LAMY15
